owner_id,day_of_week,time_period,cong_level
1,1,2,0.2734027533523652
1,1,3,0.3158074111451791
1,1,4,0.35821275716302864
1,1,5,0.39963325425715135
1,1,6,0.4390202863202038
1,1,7,0.47530461091781934
1,1,8,0.5074436622925284
1,1,9,0.5344708574457404
1,1,10,0.5555436871776073
1,1,11,0.5699872686947762
1,1,12,0.5773302239165349
1,1,13,0.5773302239165349
1,1,14,0.5699872686947762
1,1,15,0.5555436871776073
1,1,16,0.5344708574457404
1,1,17,0.5074436622925284
1,1,18,0.47530461091781934
1,1,19,0.4390202863202038
1,1,20,0.39963325425715135
1,1,21,0.35821275716302864
1,1,22,0.3158074111451791
1,1,23,0.2734027533523652
1,1,24,0.23188590410822096
1,2,1,0.03757507676336992
1,2,2,0.0759626302867757
1,2,3,0.12097833555195729
1,2,4,0.17198685434337058
1,2,5,0.22770493938283465
1,2,6,0.2861812662251962
1,2,7,0.3448597674843553
1,2,8,0.40073423019702786
1,2,9,0.45058694609293143
1,2,10,0.4912879808571437
1,2,11,0.5201176360829275
1,2,12,0.5350663766898955
1,2,13,0.5350663766898955
1,2,14,0.5201176360829275
1,2,15,0.4912879808571437
1,2,16,0.45058694609293143
1,2,17,0.40073423019702786
1,2,18,0.3448597674843553
1,2,19,0.2861812662251962
1,2,20,0.22770493938283465
1,2,21,0.17198685434337058
1,2,22,0.12097833555195729
1,2,23,0.0759626302867757
1,2,24,0.03757507676336992
1,3,1,0.3739232376584525
1,3,2,0.3965054817184987
1,3,3,0.4179919730525404
1,3,4,0.4381437912805463
1,3,5,0.45672966893304684
1,3,6,0.4735303783513353
1,3,7,0.48834301802255714
1,3,8,0.5009850817200179
1,3,9,0.5112981966417095
1,3,10,0.5191514236383561
1,3,11,0.5244440234410109
1,3,12,0.527107607206915
1,3,13,0.527107607206915
1,3,14,0.5244440234410109
1,3,15,0.5191514236383561
1,3,16,0.5112981966417095
1,3,17,0.5009850817200179
1,3,18,0.48834301802255714
1,3,19,0.4735303783513353
1,3,20,0.45672966893304684
1,3,21,0.4381437912805463
1,3,22,0.4179919730525404
1,3,23,0.3965054817184987
1,3,24,0.3739232376584525
1,4,1,0.3419585994635716
1,4,2,0.3788446339421515
1,4,3,0.415118180483618
1,4,4,0.4501694434827039
1,4,5,0.48337208965216466
1,4,6,0.5141013922769578
1,4,7,0.5417535022146899
1,4,8,0.5657650300569819
1,4,9,0.5856320603526725
1,4,10,0.6009277053639641
1,4,11,0.6113173458804377
1,4,12,0.6165707996661666
1,4,13,0.6165707996661666
1,4,14,0.6113173458804377
1,4,15,0.6009277053639641
1,4,16,0.5856320603526725
1,4,17,0.5657650300569819
1,4,18,0.5417535022146899
1,4,19,0.5141013922769578
1,4,20,0.48337208965216466
1,4,21,0.4501694434827039
1,4,22,0.415118180483618
1,4,23,0.3788446339421515
1,4,24,0.3419585994635716
1,5,1,0.14017104183214635
1,5,2,0.18188392828217165
1,5,3,0.2263950804909391
1,5,4,0.2727050907660218
1,5,5,0.3195711180624599
1,5,6,0.36555167601147154
1,5,7,0.40907356611330037
1,5,8,0.4485173946181534
1,5,9,0.48231561778198345
1,5,10,0.509055052023927
1,5,11,0.5275745964310675
1,5,12,0.5370487824768219
1,5,13,0.5370487824768219
1,5,14,0.5275745964310675
1,5,15,0.509055052023927
1,5,16,0.48231561778198345
1,5,17,0.4485173946181534
1,5,18,0.40907356611330037
1,5,19,0.36555167601147154
1,5,20,0.3195711180624599
1,5,21,0.2727050907660218
1,5,22,0.2263950804909391
1,5,23,0.18188392828217165
1,5,24,0.14017104183214635
1,6,1,0.14036540180276846
1,6,2,0.1932314023366149
1,6,3,0.2518539770895928
1,6,4,0.31500367141089847
1,6,5,0.38093097668607956
1,6,6,0.44741276856026474
1,6,7,0.5118546205759108
1,6,8,0.5714457483324553
1,6,9,0.6233555275939461
1,6,10,0.6649533686916365
1,6,11,0.6940285636656378
1,6,12,0.7089846685288993
1,6,13,0.7089846685288993
1,6,14,0.6940285636656378
1,6,15,0.6649533686916365
1,6,16,0.6233555275939461
1,6,17,0.5714457483324553
1,6,18,0.5118546205759108
1,6,19,0.44741276856026474
1,6,20,0.38093097668607956
1,6,21,0.31500367141089847
1,6,22,0.2518539770895928
1,6,23,0.1932314023366149
1,6,24,0.14036540180276846
1,0,1,0.3064219338085816
1,0,2,0.3488922939928224
1,0,3,0.391460292421281
1,0,4,0.43330866458076084
1,0,5,0.4735656950228267
1,0,6,0.5113340733532533
1,0,7,0.5457233433386687
1,0,8,0.5758843601796078
1,0,9,0.6010439232463197
1,0,10,0.6205376263267519
1,0,11,0.6338389829274644
1,0,12,0.6405830464224532
1,0,13,0.6405830464224532
1,0,14,0.6338389829274644
1,0,15,0.6205376263267519
1,0,16,0.6010439232463197
1,0,17,0.5758843601796078
1,0,18,0.5457233433386687
1,0,19,0.5113340733532533
1,0,20,0.4735656950228267
1,0,21,0.43330866458076084
1,0,22,0.391460292421281
1,0,23,0.3488922939928224
1,0,24,0.3064219338085816
1,1,1,0.10916867525369263
1,1,2,0.15218292599141797
1,1,3,0.19939032968188064
1,1,4,0.2497697871520913
1,1,5,0.3019267448353949
1,1,6,0.35413534158778054
1,1,7,0.40441905927704297
1,1,8,0.45066660777396245
1,1,9,0.4907746739817079
1,1,10,0.5228046375418844
1,1,11,0.5451372270427121
1,1,12,0.5566080195955552
1,1,13,0.5566080195955552
1,1,14,0.5451372270427121
1,1,15,0.5228046375418844
1,1,16,0.4907746739817079
1,1,17,0.45066660777396245
1,1,18,0.40441905927704297
1,1,19,0.35413534158778054
1,1,20,0.3019267448353949
1,1,21,0.2497697871520913
1,1,22,0.19939032968188064
1,1,23,0.15218292599141797
1,1,24,0.10916867525369263
1,2,1,0.2884987030158386
1,2,2,0.3117898856810592
1,2,3,0.3342126265632132
1,2,4,0.3554671116609457
1,2,5,0.3752571659441138
1,2,6,0.3932970398166575
1,2,7,0.4093182273622389
1,2,8,0.4230760908016176
1,2,9,0.4343560637007287
1,2,10,0.4429792135555422
1,2,11,0.4488069624019229
1,2,12,0.4517447914661526
1,2,13,0.4517447914661526
1,2,14,0.4488069624019229
1,2,15,0.4429792135555422
1,2,16,0.4343560637007287
1,2,17,0.4230760908016176
1,2,18,0.4093182273622389
1,2,19,0.3932970398166575
1,2,20,0.3752571659441138
1,2,21,0.3554671116609457
1,2,22,0.3342126265632132
1,2,23,0.3117898856810592
1,2,24,0.2884987030158386
1,3,1,0.33804832928202366
1,3,2,0.3636639987233067
1,3,3,0.388285902766441
1,3,4,0.41159187213421455
1,3,5,0.43326452597252924
1,3,6,0.4529983845282031
1,3,7,0.47050698784184003
1,3,8,0.48552979031773574
1,3,9,0.4978386001540199
1,3,10,0.5072433416292623
1,3,11,0.5135969370580595
1,3,12,0.5167991332320084
1,3,13,0.5167991332320084
1,3,14,0.5135969370580595
1,3,15,0.5072433416292623
1,3,16,0.4978386001540199
1,3,17,0.48552979031773574
1,3,18,0.47050698784184003
1,3,19,0.4529983845282031
1,3,20,0.43326452597252924
1,3,21,0.41159187213421455
1,3,22,0.388285902766441
1,3,23,0.3636639987233067
1,3,24,0.33804832928202366
1,4,1,0.03206644830986309
1,4,2,0.0772979592191264
1,4,3,0.13308373459314843
1,4,4,0.19924812143914172
1,4,5,0.27453396977102323
1,4,6,0.3564457324942874
1,4,7,0.4412480388783066
1,4,8,0.5241601412846785
1,4,9,0.5997533476552728
1,4,10,0.6625161369773013
1,4,11,0.707509923834165
1,4,12,0.7310088215009204
1,4,13,0.7310088215009204
1,4,14,0.707509923834165
1,4,15,0.6625161369773013
1,4,16,0.5997533476552728
1,4,17,0.5241601412846785
1,4,18,0.4412480388783066
1,4,19,0.3564457324942874
1,4,20,0.27453396977102323
1,4,21,0.19924812143914172
1,4,22,0.13308373459314843
1,4,23,0.0772979592191264
1,4,24,0.03206644830986309
1,5,1,0.1581183950127107
1,5,2,0.21397118449409414
1,5,3,0.2756862359614583
1,5,4,0.34195397160880325
1,5,5,0.41093787304634516
1,5,6,0.4803257454155366
1,5,7,0.5474368166965616
1,5,8,0.6093809160718154
1,5,9,0.6632583096188992
1,5,10,0.7063818213676534
1,5,11,0.7364979243772516
1,5,12,0.7519816093073156
1,5,13,0.7519816093073156
1,5,14,0.7364979243772516
1,5,15,0.7063818213676534
1,5,16,0.6632583096188992
1,5,17,0.6093809160718154
1,5,18,0.5474368166965616
1,5,19,0.4803257454155366
1,5,20,0.41093787304634516
1,5,21,0.34195397160880325
1,5,22,0.2756862359614583
1,5,23,0.21397118449409414
1,5,24,0.1581183950127107
1,6,1,0.1694854894534239
1,6,2,0.19780004885331148
1,6,3,0.2262366122226252
1,6,4,0.25424316176196904
1,6,5,0.2812284506357857
1,6,6,0.30658178669781366
1,6,7,0.32969542501427096
1,6,8,0.3499884625188206
1,6,9,0.3669309446924475
1,6,10,0.3800667981445756
1,6,11,0.38903420823866713
1,6,12,0.39358217239093063
1,6,13,0.39358217239093063
1,6,14,0.38903420823866713
1,6,15,0.3800667981445756
1,6,16,0.3669309446924475
1,6,17,0.3499884625188206
1,6,18,0.32969542501427096
1,6,19,0.30658178669781366
1,6,20,0.2812284506357857
1,6,21,0.25424316176196904
1,6,22,0.2262366122226252
1,6,23,0.19780004885331148
1,6,24,0.1694854894534239
1,0,1,0.2956633158099722
1,0,2,0.31467271045098855
1,0,3,0.33277067250678494
1,0,4,0.34975374810321536
1,0,5,0.3654247971087923
1,0,6,0.37959677475114334
1,0,7,0.39209643170159847
1,0,8,0.40276783078297135
1,0,9,0.41147558075774354
1,0,10,0.4181076935634542
1,0,11,0.4225779807477256
1,0,12,0.4248279174283364
1,0,13,0.4248279174283364
1,0,14,0.4225779807477256
1,0,15,0.4181076935634542
1,0,16,0.41147558075774354
1,0,17,0.40276783078297135
1,0,18,0.39209643170159847
1,0,19,0.37959677475114334
1,0,20,0.3654247971087923
1,0,21,0.34975374810321536
1,0,22,0.33277067250678494
1,0,23,0.31467271045098855
1,0,24,0.2956633158099722
1,1,1,0.34816798269282284
1,1,2,0.38292327551009364
1,1,3,0.4169180469924371
1,1,4,0.44960778654909034
1,1,5,0.4804388658703193
1,1,6,0.5088638046358476
1,1,7,0.5343572463005547
1,1,8,0.556432002289127
1,1,9,0.5746544852204897
1,1,10,0.588658850653727
1,1,11,0.5981592040589198
1,1,12,0.6029593044054425
1,1,13,0.6029593044054425
1,1,14,0.5981592040589198
1,1,15,0.588658850653727
1,1,16,0.5746544852204897
1,1,17,0.556432002289127
1,1,18,0.5343572463005547
1,1,19,0.5088638046358476
1,1,20,0.4804388658703193
1,1,21,0.44960778654909034
1,1,22,0.4169180469924371
1,1,23,0.38292327551009364
1,1,24,0.34816798269282284
1,2,1,0.3245388657154528
1,2,2,0.34278092980013763
1,2,3,0.36006414879407184
1,2,4,0.37621151124088004
1,2,5,0.39105290313124896
1,2,6,0.40442807458792995
1,2,7,0.41618951061687154
1,2,8,0.4262051342794621
1,2,9,0.4343607731623044
1,2,10,0.4405623248072184
1,2,11,0.44473756370311485
1,2,12,0.44683754133304293
1,2,13,0.44683754133304293
1,2,14,0.44473756370311485
1,2,15,0.4405623248072184
1,2,16,0.4343607731623044
1,2,17,0.4262051342794621
1,2,18,0.41618951061687154
1,2,19,0.40442807458792995
1,2,20,0.39105290313124896
1,2,21,0.37621151124088004
1,2,22,0.36006414879407184
1,2,23,0.34278092980013763
1,2,24,0.3245388657154528
1,3,1,0.16775778384798257
1,3,2,0.22388789940067994
1,3,3,0.2855492702546108
1,3,4,0.3514114471392525
1,3,5,0.41965072608448567
1,3,6,0.4880047098592573
1,3,7,0.5538779265367558
1,3,8,0.6144942983802483
1,3,9,0.66708545524775
1,3,10,0.7090978341718975
1,3,11,0.7383973058788285
1,3,12,0.7534486074913959
1,3,13,0.7534486074913959
1,3,14,0.7383973058788285
1,3,15,0.7090978341718975
1,3,16,0.66708545524775
1,3,17,0.6144942983802483
1,3,18,0.5538779265367558
1,3,19,0.4880047098592573
1,3,20,0.41965072608448567
1,3,21,0.3514114471392525
1,3,22,0.2855492702546108
1,3,23,0.22388789940067994
1,3,24,0.16775778384798257
1,4,1,0.02196606963863071
1,4,2,0.06291713403452993
1,4,3,0.11327549604995006
1,4,4,0.17284417395594953
1,4,5,0.24046400615361146
1,4,6,0.3138808324034305
1,4,7,0.3897503136953759
1,4,8,0.4638146297413945
1,4,9,0.531256097728752
1,4,10,0.5871959305745457
1,4,11,0.6272703901805677
1,4,12,0.6481912889582897
1,4,13,0.6481912889582897
1,4,14,0.6272703901805677
1,4,15,0.5871959305745457
1,4,16,0.531256097728752
1,4,17,0.4638146297413945
1,4,18,0.3897503136953759
1,4,19,0.3138808324034305
1,4,20,0.24046400615361146
1,4,21,0.17284417395594953
1,4,22,0.11327549604995006
1,4,23,0.06291713403452993
1,4,24,0.02196606963863071
1,5,1,0.2951737526213265
1,5,2,0.3100025253437036
1,5,3,0.3239809969187618
1,5,4,0.33698118486757545
1,5,5,0.34888112599405
1,5,6,0.359566773407977
1,5,7,0.3689338116798054
1,5,8,0.37688934983588473
1,5,9,0.3833534538270509
1,5,10,0.3882604831424396
1,5,11,0.3915602003245089
1,5,12,0.3932186271629883
1,5,13,0.3932186271629883
1,5,14,0.3915602003245089
1,5,15,0.3882604831424396
1,5,16,0.3833534538270509
1,5,17,0.37688934983588473
1,5,18,0.3689338116798054
1,5,19,0.359566773407977
1,5,20,0.34888112599405
1,5,21,0.33698118486757545
1,5,22,0.3239809969187618
1,5,23,0.3100025253437036
1,5,24,0.2951737526213265
1,6,1,0.37807190092226095
1,6,2,0.3956276797686873
1,6,3,0.41216101128085464
1,6,4,0.4275239946153829
1,6,5,0.4415759069387816
1,6,6,0.45418534106138914
1,6,7,0.46523224654874457
1,6,8,0.4746098300859644
1,6,9,0.4822262730848576
1,6,10,0.48800622792863263
1,6,11,0.49189205876771164
1,6,12,0.4938447982958007
1,6,13,0.4938447982958007
1,6,14,0.49189205876771164
1,6,15,0.48800622792863263
1,6,16,0.4822262730848576
1,6,17,0.4746098300859644
1,6,18,0.46523224654874457
1,6,19,0.45418534106138914
1,6,20,0.4415759069387816
1,6,21,0.4275239946153829
1,6,22,0.41216101128085464
1,6,23,0.3956276797686873
1,6,24,0.37807190092226095
2,0,1,0.10627509332297284
2,0,2,0.14799714446871465
2,0,3,0.19366468901944034
2,0,4,0.24228361487394057
2,0,5,0.29250960693802863
2,0,6,0.3426898503385265
2,0,7,0.3909404442906323
2,0,8,0.4352562462503911
2,0,9,0.47364520232932145
2,0,10,0.5042751163108558
2,0,11,0.5256180069786989
2,0,12,0.5365762890843025
2,0,13,0.5365762890843025
2,0,14,0.5256180069786989
2,0,15,0.5042751163108558
2,0,16,0.47364520232932145
2,0,17,0.4352562462503911
2,0,18,0.3909404442906323
2,0,19,0.3426898503385265
2,0,20,0.29250960693802863
2,0,21,0.24228361487394057
2,0,22,0.19366468901944034
2,0,23,0.14799714446871465
2,0,24,0.10627509332297284
2,1,1,0.13744949210343577
2,1,2,0.182492939205457
2,1,3,0.23121552896965758
2,1,4,0.28253410955109226
2,1,5,0.3350431653571223
2,1,6,0.387062488149977
2,1,7,0.43671608053418537
2,1,8,0.48203844291685677
2,1,9,0.5211005780190164
2,1,10,0.5521448182669264
2,1,11,0.5737155021831606
2,1,12,0.5847720208130807
2,1,13,0.5847720208130807
2,1,14,0.5737155021831606
2,1,15,0.5521448182669264
2,1,16,0.5211005780190164
2,1,17,0.48203844291685677
2,1,18,0.43671608053418537
2,1,19,0.387062488149977
2,1,20,0.3350431653571223
2,1,21,0.28253410955109226
2,1,22,0.23121552896965758
2,1,23,0.182492939205457
2,1,24,0.13744949210343577
2,2,1,0.2921409357516974
2,2,2,0.3109206630781964
2,2,3,0.32879761619157916
2,2,4,0.3455712998220388
2,2,5,0.3610474841934198
2,2,6,0.37504192181823076
2,2,7,0.38738398305440574
2,2,8,0.39792011060384525
2,2,9,0.4065169954238861
2,2,10,0.4130643823393418
2,2,11,0.41747742285496164
2,2,12,0.41969850499312084
2,2,13,0.41969850499312084
2,2,14,0.41747742285496164
2,2,15,0.4130643823393418
2,2,16,0.4065169954238861
2,2,17,0.39792011060384525
2,2,18,0.38738398305440574
2,2,19,0.37504192181823076
2,2,20,0.3610474841934198
2,2,21,0.3455712998220388
2,2,22,0.32879761619157916
2,2,23,0.3109206630781964
2,2,24,0.2921409357516974
2,3,1,0.3249242753201331
2,3,2,0.3434739943619425
2,3,3,0.36106000314988934
2,3,4,0.3774998187212813
2,3,5,0.392617879099392
2,3,6,0.40624864616454986
2,3,7,0.41823961254432135
2,3,8,0.4284541364439512
2,3,9,0.43677403089124595
2,3,10,0.44310183886636106
2,3,11,0.4473627331096421
2,3,12,0.4495059888366512
2,3,13,0.4495059888366512
2,3,14,0.4473627331096421
2,3,15,0.44310183886636106
2,3,16,0.43677403089124595
2,3,17,0.4284541364439512
2,3,18,0.41823961254432135
2,3,19,0.40624864616454986
2,3,20,0.392617879099392
2,3,21,0.3774998187212813
2,3,22,0.36106000314988934
2,3,23,0.3434739943619425
2,3,24,0.3249242753201331
2,4,1,0.3520976571018664
2,4,2,0.3786721604984438
2,4,3,0.4042216345178323
2,4,4,0.4284106824456236
2,4,5,0.450908757671648
2,4,6,0.47139759620437255
2,4,7,0.4895786596720096
2,4,8,0.5051803473515021
2,4,9,0.5179647346825071
2,4,10,0.527733605062482
2,4,11,0.5343335613948851
2,4,12,0.5376600332314729
2,4,13,0.5376600332314729
2,4,14,0.5343335613948851
2,4,15,0.527733605062482
2,4,16,0.5179647346825071
2,4,17,0.5051803473515021
2,4,18,0.4895786596720096
2,4,19,0.47139759620437255
2,4,20,0.450908757671648
2,4,21,0.4284106824456236
2,4,22,0.4042216345178323
2,4,23,0.3786721604984438
2,4,24,0.3520976571018664
2,5,1,0.2689811893687724
2,5,2,0.28824084004345774
2,5,3,0.30665054444355044
2,5,4,0.3239887871013754
2,5,5,0.34003944965100746
2,5,6,0.3545962553327858
2,5,7,0.36746715841593935
2,5,8,0.37847854872323666
2,5,9,0.3874791429779918
2,5,10,0.39434344123741055
2,5,11,0.39897463810082157
2,5,12,0.40130689432206834
2,5,13,0.40130689432206834
2,5,14,0.39897463810082157
2,5,15,0.39434344123741055
2,5,16,0.3874791429779918
2,5,17,0.37847854872323666
2,5,18,0.36746715841593935
2,5,19,0.3545962553327858
2,5,20,0.34003944965100746
2,5,21,0.3239887871013754
2,5,22,0.30665054444355044
2,5,23,0.28824084004345774
2,5,24,0.2689811893687724
2,6,1,0.21382616396903353
2,6,2,0.2543046599316104
2,6,3,0.295799916552932
2,6,4,0.3374330856854313
2,6,5,0.37821965617674774
2,6,6,0.4171051142015238
2,6,7,0.4530083954364507
2,6,8,0.484870784963563
2,6,9,0.5117072626559361
2,6,10,0.5326568608521404
2,6,11,0.5470284600276465
2,6,12,0.5543386303347576
2,6,13,0.5543386303347576
2,6,14,0.5470284600276465
2,6,15,0.5326568608521404
2,6,16,0.5117072626559361
2,6,17,0.484870784963563
2,6,18,0.4530083954364507
2,6,19,0.4171051142015238
2,6,20,0.37821965617674774
2,6,21,0.3374330856854313
2,6,22,0.295799916552932
2,6,23,0.2543046599316104
2,6,24,0.21382616396903353
2,0,1,0.4350718787008367
2,0,2,0.45857642778826463
2,0,3,0.48085998031217086
2,0,4,0.5016912813828037
2,0,5,0.5208478446550362
2,0,6,0.538119885013871
2,0,7,0.5533141296610795
2,0,8,0.5662574111647689
2,0,9,0.5767999492684635
2,0,10,0.5848182345885992
2,0,11,0.59021743661111
2,0,12,0.5929332703588388
2,0,13,0.5929332703588388
2,0,14,0.59021743661111
2,0,15,0.5848182345885992
2,0,16,0.5767999492684635
2,0,17,0.5662574111647689
2,0,18,0.5533141296610795
2,0,19,0.538119885013871
2,0,20,0.5208478446550362
2,0,21,0.5016912813828037
2,0,22,0.48085998031217086
2,0,23,0.45857642778826463
2,0,24,0.4350718787008367
2,1,1,0.3699531471357672
2,1,2,0.39932287430162844
2,1,3,0.42765498085344794
2,1,4,0.4545603263567242
2,1,5,0.47965310794845334
2,1,6,0.5025599474648728
2,1,7,0.522929066931597
2,1,8,0.540439240025486
2,1,9,0.5548082026240764
2,1,10,0.565800215388019
2,1,11,0.573232495503635
2,1,12,0.5769802724591243
2,1,13,0.5769802724591243
2,1,14,0.573232495503635
2,1,15,0.565800215388019
2,1,16,0.5548082026240764
2,1,17,0.540439240025486
2,1,18,0.522929066931597
2,1,19,0.5025599474648728
2,1,20,0.47965310794845334
2,1,21,0.4545603263567242
2,1,22,0.42765498085344794
2,1,23,0.39932287430162844
2,1,24,0.3699531471357672
2,2,1,0.2669173958124979
2,2,2,0.3018861183950955
2,2,3,0.3366592506212414
2,2,4,0.37060089552124736
2,2,5,0.4030435784474018
2,2,6,0.4333093011761539
2,2,7,0.4607326399428238
2,2,8,0.484684816652391
2,2,9,0.5045975424717957
2,2,10,0.5199853786011374
2,2,11,0.5304653887827431
2,2,12,0.5357729737511195
2,2,13,0.5357729737511195
2,2,14,0.5304653887827431
2,2,15,0.5199853786011374
2,2,16,0.5045975424717957
2,2,17,0.484684816652391
2,2,18,0.4607326399428238
2,2,19,0.4333093011761539
2,2,20,0.4030435784474018
2,2,21,0.37060089552124736
2,2,22,0.3366592506212414
2,2,23,0.3018861183950955
2,2,24,0.2669173958124979
2,3,1,0.07451703243583939
2,3,2,0.12091721778547974
2,3,3,0.1745219385841542
2,3,4,0.234447142953429
2,3,5,0.29911805038231054
2,3,6,0.36626974037431925
2,3,7,0.43303308565700777
2,3,8,0.4961103391907347
2,3,9,0.5520302794919582
2,3,10,0.5974578915874169
2,3,11,0.6295212203983925
2,3,12,0.6461112280975418
2,3,13,0.6461112280975418
2,3,14,0.6295212203983925
2,3,15,0.5974578915874169
2,3,16,0.5520302794919582
2,3,17,0.4961103391907347
2,3,18,0.43303308565700777
2,3,19,0.36626974037431925
2,3,20,0.29911805038231054
2,3,21,0.234447142953429
2,3,22,0.1745219385841542
